source;APs;original NL;original LTL;Spot LTL;lifted_LTL
warehouse.jsonl;"['""search(tv_monitor)""', '""search(cell_phone)""', '""search(car)""']";If search the cell_phone holds and search the tv_monitor holds next, then search the car holds in the step after that.;"G ( ""search(cell_phone)"" & X ""search(tv_monitor)"" -> X X ""search(car)"" )";"G((""search(cell_phone)"" & X""search(tv_monitor)"") -> XX""search(car)"")";G((ap_1 & Xap_0) -> XXap_2)
warehouse.jsonl;"['""search(sports_ball)""', '""deliver(refrigerator,shelf)""']";Whenever search the sports_ball holds, from the next step onwards deliver the refrigerator to the shelf will eventually hold.;"G ( ""search(sports_ball)"" -> X F ""deliver(refrigerator,shelf)"" )";"G(""search(sports_ball)"" -> XF""deliver(refrigerator,shelf)"")";G(ap_0 -> XFap_1)
warehouse.jsonl;['get_help', 'idle'];Globally, it is not the case that both get_help and idle holding simultaneously.;"G ( ! ( ""get_help"" & ""idle"" ) )";G!(get_help & idle);G!(ap_0 & ap_1)
warehouse.jsonl;"['idle', '""pickup(bicycle)""', '""deliver(snowboard,shelf)""']";If deliver the snowboard to the shelf holds, then in the next step pickup the bicycle persists until idleing holds, or else pickup the bicycle holds forever.;"""deliver(snowboard,shelf)"" -> X ( ( ""pickup(bicycle)"" U ""idle"" ) | G ""pickup(bicycle)"" )";"""deliver(snowboard,shelf)"" -> X((""pickup(bicycle)"" U idle) | G""pickup(bicycle)"")";ap_2 -> X((ap_1 U ap_0) | Gap_1)
warehouse.jsonl;"['idle', '""search(banana)""']";When search the banana happens, idle must hold now or in the next step.;"G ( ""search(banana)"" -> ( ""idle"" | X ""idle"" ) )";"G(""search(banana)"" -> (idle | Xidle))";G(ap_1 -> (ap_0 | Xap_0))
warehouse.jsonl;"['get_help', '""pickup(mouse)""']";Retrieve the mouse must keep holding until, from some point on, get_help holds infinitely often.;"""pickup(mouse)"" U ( G ( F ""get_help"" ) )";"""pickup(mouse)"" U GFget_help";ap_1 U GFap_0
warehouse.jsonl;"['""pickup(stop_sign)""']";Pick up the stop_sign should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""pickup(stop_sign)"" & X ""pickup(stop_sign)"" ) )";"!G!(""pickup(stop_sign)"" & X""pickup(stop_sign)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['get_help', '""pickup(sofa)""', '""search(apple)""']";Whenever get_help and search the apple are equal, search the apple and pickup the sofa are equal as well.;"G ( ( ""get_help"" <-> ""search(apple)"" ) -> ( ""search(apple)"" <-> ""pickup(sofa)"" ) )";"G((get_help <-> ""search(apple)"") -> (""pickup(sofa)"" <-> ""search(apple)""))";G((ap_0 <-> ap_2) -> (ap_1 <-> ap_2))
warehouse.jsonl;"['""pickup(elephant)""', '""deliver(giraffe,loading_dock)""']";This controller must eventually pickup the elephant or deliver the giraffe to the loading_dock.;"F ( ""pickup(elephant)"" | ""deliver(giraffe,loading_dock)"" )";"F(""deliver(giraffe,loading_dock)"" | ""pickup(elephant)"")";F(ap_1 | ap_0)
warehouse.jsonl;"['""deliver(chair,shelf)""']";Drop off the chair to the shelf should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""deliver(chair,shelf)"" & X ""deliver(chair,shelf)"" ) )";"!G!(""deliver(chair,shelf)"" & X""deliver(chair,shelf)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['get_help', '""deliver(book,shelf)""', '""search(zebra)""']";Whenever get_help and search the zebra are equal, search the zebra and deliver the book to the shelf are equal as well.;"G ( ( ""get_help"" <-> ""search(zebra)"" ) -> ( ""search(zebra)"" <-> ""deliver(book,shelf)"" ) )";"G((get_help <-> ""search(zebra)"") -> (""deliver(book,shelf)"" <-> ""search(zebra)""))";G((ap_0 <-> ap_2) -> (ap_1 <-> ap_2))
warehouse.jsonl;"['get_help', '""pickup(suitcase)""']";You must pickup the suitcase can only happen after calling for help.;"! ""pickup(suitcase)"" U ""get_help""";"!""pickup(suitcase)"" U get_help";!ap_1 U ap_0
warehouse.jsonl;"['get_help', '""deliver(zebra,loading_dock)""']";Whenever deliver the zebra to the loading_dock holds, get_help holds as well.;"G ( ""deliver(zebra,loading_dock)"" -> ""get_help"" )";"G(""deliver(zebra,loading_dock)"" -> get_help)";G(ap_1 -> ap_0)
warehouse.jsonl;"['idle', '""search(snowboard)""']";When search the snowboard happens, idle must hold now or in the next step.;"G ( ""search(snowboard)"" -> ( ""idle"" | X ""idle"" ) )";"G(""search(snowboard)"" -> (idle | Xidle))";G(ap_1 -> (ap_0 | Xap_0))
warehouse.jsonl;"['get_help', '""pickup(handbag)""']";This controller must eventually get_help and pickup the handbag.;"F ( ""get_help"" & ""pickup(handbag)"" )";"F(get_help & ""pickup(handbag)"")";F(ap_0 & ap_1)
warehouse.jsonl;"['get_help', '""pickup(banana)""', '""search(cake)""']";If get_help holds, then in the next step pickup the banana persists until searching for the cake holds, or else pickup the banana holds forever.;"""get_help"" -> X ( ( ""pickup(banana)"" U ""search(cake)"" ) | G ""pickup(banana)"" )";"get_help -> X((""pickup(banana)"" U ""search(cake)"") | G""pickup(banana)"")";ap_0 -> X((ap_1 U ap_2) | Gap_1)
warehouse.jsonl;"['""search(laptop)""', '""search(sports_ball)""']";You must always maintain both search the laptop and search the sports_ball.;"G ( ""search(laptop)"" & ""search(sports_ball)"" )";"G(""search(laptop)"" & ""search(sports_ball)"")";G(ap_0 & ap_1)
warehouse.jsonl;['get_help'];Get help should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""get_help"" & X ""get_help"" ) )";!G!(get_help & Xget_help);!G!(ap_0 & Xap_0)
warehouse.jsonl;"['""pickup(sink)""', '""deliver(bed,loading_dock)""']";Pick up the sink can only happen after droping off the bed to the loading_dock.;"! ""pickup(sink)"" U ""deliver(bed,loading_dock)""";"!""pickup(sink)"" U ""deliver(bed,loading_dock)""";!ap_0 U ap_1
warehouse.jsonl;['idle'];Our agent must eventually, avoid standing by.;"F ( ! ""idle"" )";F!idle;F!ap_0
warehouse.jsonl;"['idle', '""pickup(vase)""', '""pickup(handbag)""']";Whenever pickup the handbag and pickup the vase are equal, pickup the vase and idle are equal as well.;"G ( ( ""pickup(handbag)"" <-> ""pickup(vase)"" ) -> ( ""pickup(vase)"" <-> ""idle"" ) )";"G((""pickup(handbag)"" <-> ""pickup(vase)"") -> (idle <-> ""pickup(vase)""))";G((ap_2 <-> ap_1) -> (ap_0 <-> ap_1))
warehouse.jsonl;"['idle', '""deliver(zebra,shelf)""', '""deliver(person,loading_dock)""']";If idle holds and deliver the zebra to the shelf holds next, then deliver the person to the loading_dock holds in the step after that.;"G ( ""idle"" & X ""deliver(zebra,shelf)"" -> X X ""deliver(person,loading_dock)"" )";"G((idle & X""deliver(zebra,shelf)"") -> XX""deliver(person,loading_dock)"")";G((ap_0 & Xap_1) -> XXap_2)
warehouse.jsonl;"['idle', '""search(baseball_bat)""', '""search(pizza)""']";If every search the baseball_bat is eventually followed by looking for the pizza, then idle must occur infinitely often.;"G ( ""search(baseball_bat)"" -> F ""search(pizza)"" ) -> G F ""idle""";"G(""search(baseball_bat)"" -> F""search(pizza)"") -> GFidle";G(ap_1 -> Fap_2) -> GFap_0
warehouse.jsonl;"['idle', '""pickup(handbag)""', '""deliver(vase,loading_dock)""']";If pickup the handbag holds and idle holds next, then deliver the vase to the loading_dock holds in the step after that.;"G ( ""pickup(handbag)"" & X ""idle"" -> X X ""deliver(vase,loading_dock)"" )";"G((""pickup(handbag)"" & Xidle) -> XX""deliver(vase,loading_dock)"")";G((ap_1 & Xap_0) -> XXap_2)
warehouse.jsonl;"['get_help', '""deliver(boat,loading_dock)""']";You must always maintain both get_help and deliver the boat to the loading_dock.;"G ( ""get_help"" & ""deliver(boat,loading_dock)"" )";"G(""deliver(boat,loading_dock)"" & get_help)";G(ap_1 & ap_0)
warehouse.jsonl;['idle'];The robot must always avoid idleing.;"G ( ! ""idle"" )";G!idle;G!ap_0
warehouse.jsonl;"['get_help', '""search(elephant)""', '""deliver(aeroplane,shelf)""']";If get_help holds and search the elephant holds next, then deliver the aeroplane to the shelf holds in the step after that.;"G ( ""get_help"" & X ""search(elephant)"" -> X X ""deliver(aeroplane,shelf)"" )";"G((get_help & X""search(elephant)"") -> XX""deliver(aeroplane,shelf)"")";G((ap_0 & Xap_1) -> XXap_2)
warehouse.jsonl;"['""pickup(chair)""']";Collect the chair should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""pickup(chair)"" & X ""pickup(chair)"" ) )";"!G!(""pickup(chair)"" & X""pickup(chair)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['idle', '""search(teddy-bear)""']";Either idle happensing infinitely often, or search the teddy-bear happens in the next step.;"G F ""idle"" | X ""search(teddy-bear)""";"GFidle | X""search(teddy-bear)""";GFap_0 | Xap_1
warehouse.jsonl;"['idle', '""deliver(keyboard,shelf)""', '""search(person)""']";If idle holds, then in the next step deliver the keyboard to the shelf persists until looking for the person holds, or else deliver the keyboard to the shelf holds forever.;"""idle"" -> X ( ( ""deliver(keyboard,shelf)"" U ""search(person)"" ) | G ""deliver(keyboard,shelf)"" )";"idle -> X((""deliver(keyboard,shelf)"" U ""search(person)"") | G""deliver(keyboard,shelf)"")";ap_0 -> X((ap_1 U ap_2) | Gap_1)
warehouse.jsonl;"['idle', '""pickup(refrigerator)""']";Idle and pickup the refrigerator never coincide, yet one of them is always true.;"G ( ! ( ""idle"" & ""pickup(refrigerator)"" ) ) & G ( ""idle"" | ""pickup(refrigerator)"" )";"G!(idle & ""pickup(refrigerator)"") & G(idle | ""pickup(refrigerator)"")";G!(ap_0 & ap_1) & G(ap_0 | ap_1)
warehouse.jsonl;"['idle', '""search(bicycle)""']";Whenever search the bicycle holds, from the next step onwards idle will eventually hold.;"G ( ""search(bicycle)"" -> X F ""idle"" )";"G(""search(bicycle)"" -> XFidle)";G(ap_1 -> XFap_0)
warehouse.jsonl;['get_help'];Request assistance holds at all times.;"G ""get_help""";Gget_help;Gap_0
warehouse.jsonl;"['""pickup(cup)""']";Pick up the cup holds at all times.;"G ""pickup(cup)""";"G""pickup(cup)""";Gap_0
warehouse.jsonl;"['""search(broccoli)""', '""deliver(person,loading_dock)""']";In this task, search the broccoli, then deliver the person to the loading_dock.;"( ""search(broccoli)"" U ""deliver(person,loading_dock)"" )";"""search(broccoli)"" U ""deliver(person,loading_dock)""";ap_0 U ap_1
warehouse.jsonl;"['""pickup(hair-drier)""', '""deliver(toothbrush,shelf)""', '""search(dog)""']";If pickup the hair-drier holds, then in the next step deliver the toothbrush to the shelf persists until searching for the dog holds, or else deliver the toothbrush to the shelf holds forever.;"""pickup(hair-drier)"" -> X ( ( ""deliver(toothbrush,shelf)"" U ""search(dog)"" ) | G ""deliver(toothbrush,shelf)"" )";"""pickup(hair-drier)"" -> X((""deliver(toothbrush,shelf)"" U ""search(dog)"") | G""deliver(toothbrush,shelf)"")";ap_0 -> X((ap_1 U ap_2) | Gap_1)
warehouse.jsonl;"['get_help', 'idle', '""pickup(handbag)""']";Whenever pickup the handbag and idle are equal, idle and get_help are equal as well.;"G ( ( ""pickup(handbag)"" <-> ""idle"" ) -> ( ""idle"" <-> ""get_help"" ) )";"G((idle <-> ""pickup(handbag)"") -> (get_help <-> idle))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_1))
warehouse.jsonl;"['""deliver(broccoli,loading_dock)""']";From some point onwards, deliver the broccoli to the loading_dock never occurs again.;"F G ! ""deliver(broccoli,loading_dock)""";"FG!""deliver(broccoli,loading_dock)""";FG!ap_0
warehouse.jsonl;['get_help', 'idle'];Once idle has occurred, get_help will never occur again.;"G ( ""idle"" -> X G ! ""get_help"" )";G(idle -> XG!get_help);G(ap_1 -> XG!ap_0)
warehouse.jsonl;"['""search(microwave)""', '""deliver(elephant,shelf)""']";Once deliver the elephant to the shelf has occurred, search the microwave will never occur again.;"G ( ""deliver(elephant,shelf)"" -> X G ! ""search(microwave)"" )";"G(""deliver(elephant,shelf)"" -> XG!""search(microwave)"")";G(ap_1 -> XG!ap_0)
warehouse.jsonl;"['get_help', '""search(boat)""', '""search(toothbrush)""']";Whenever search the toothbrush and search the boat are equal, search the boat and get_help are equal as well.;"G ( ( ""search(toothbrush)"" <-> ""search(boat)"" ) -> ( ""search(boat)"" <-> ""get_help"" ) )";"G((""search(boat)"" <-> ""search(toothbrush)"") -> (get_help <-> ""search(boat)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_1))
warehouse.jsonl;"['get_help', '""pickup(book)""']";When pickup the book happens, get_help must hold now or in the next step.;"G ( ""pickup(book)"" -> ( ""get_help"" | X ""get_help"" ) )";"G(""pickup(book)"" -> (get_help | Xget_help))";G(ap_1 -> (ap_0 | Xap_0))
warehouse.jsonl;"['""search(cell_phone)""']";Find the cell_phone should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""search(cell_phone)"" & X ""search(cell_phone)"" ) )";"!G!(""search(cell_phone)"" & X""search(cell_phone)"")";!G!(ap_0 & Xap_0)
warehouse.jsonl;"['idle', '""deliver(banana,shelf)""']";If idle happens infinitely often, then so does deliver the banana to the shelf.;"G F ""idle"" -> G F ""deliver(banana,shelf)""";"GFidle -> GF""deliver(banana,shelf)""";GFap_0 -> GFap_1
warehouse.jsonl;"['idle', '""search(suitcase)""']";The system must eventually idle and search the suitcase.;"F ( ""idle"" & ""search(suitcase)"" )";"F(idle & ""search(suitcase)"")";F(ap_0 & ap_1)
warehouse.jsonl;"['""pickup(carrot)""']";The robot must eventually, avoid picking up the carrot.;"F ( ! ""pickup(carrot)"" )";"F!""pickup(carrot)""";F!ap_0
warehouse.jsonl;"['idle', '""deliver(cat,shelf)""', '""search(scissors)""']";If idle holds, then in the next step deliver the cat to the shelf persists until search the scissors holds, or else deliver the cat to the shelf holds forever.;"""idle"" -> X ( ( ""deliver(cat,shelf)"" U ""search(scissors)"" ) | G ""deliver(cat,shelf)"" )";"idle -> X((""deliver(cat,shelf)"" U ""search(scissors)"") | G""deliver(cat,shelf)"")";ap_0 -> X((ap_1 U ap_2) | Gap_1)
warehouse.jsonl;"['get_help', 'idle', '""pickup(tennis_racket)""']";Whenever neither get_help nor pickup the tennis_racket holds, idle eventually holds.;"G ( ! ( ""get_help"" & ""pickup(tennis_racket)"" ) -> F ""idle"" )";"G(!(get_help & ""pickup(tennis_racket)"") -> Fidle)";G(!(ap_0 & ap_2) -> Fap_1)
warehouse.jsonl;['get_help', 'idle'];Every get_help is directly followed by idle in the next step.;"G ( ""get_help"" -> X ""idle"" )";G(get_help -> Xidle);G(ap_0 -> Xap_1)
warehouse.jsonl;"['get_help', '""search(mouse)""', '""deliver(bench,shelf)""']";If every get_help is eventually followed by droping off the bench to the shelf, then search the mouse must occur infinitely often.;"G ( ""get_help"" -> F ""deliver(bench,shelf)"" ) -> G F ""search(mouse)""";"G(get_help -> F""deliver(bench,shelf)"") -> GF""search(mouse)""";G(ap_0 -> Fap_2) -> GFap_1
warehouse.jsonl;"['idle', '""pickup(dining_table)""', '""search(car)""']";Whenever neither idle nor pickup the dining_table holds, search the car eventually holds.;"G ( ! ( ""idle"" & ""pickup(dining_table)"" ) -> F ""search(car)"" )";"G(!(idle & ""pickup(dining_table)"") -> F""search(car)"")";G(!(ap_0 & ap_1) -> Fap_2)
warehouse.jsonl;"['""search(cat)""']";From some point onwards, search the cat never occurs again.;"F G ! ""search(cat)""";"FG!""search(cat)""";FG!ap_0
warehouse.jsonl;"['get_help', '""pickup(keyboard)""', '""pickup(baseball_glove)""']";If every get_help is eventually followed by picking up the keyboard, then pickup the baseball_glove must occur infinitely often.;"G ( ""get_help"" -> F ""pickup(keyboard)"" ) -> G F ""pickup(baseball_glove)""";"G(get_help -> F""pickup(keyboard)"") -> GF""pickup(baseball_glove)""";G(ap_0 -> Fap_1) -> GFap_2
warehouse.jsonl;['idle'];From some point onwards, idle never occurs again.;"F G ! ""idle""";FG!idle;FG!ap_0
warehouse.jsonl;"['""deliver(bench,shelf)""']";From some point onwards, deliver the bench to the shelf never occurs again.;"F G ! ""deliver(bench,shelf)""";"FG!""deliver(bench,shelf)""";FG!ap_0
warehouse.jsonl;"['idle', '""pickup(apple)""', '""deliver(keyboard,shelf)""']";Whenever neither deliver the keyboard to the shelf nor idle holds, pickup the apple eventually holds.;"G ( ! ( ""deliver(keyboard,shelf)"" & ""idle"" ) -> F ""pickup(apple)"" )";"G(!(""deliver(keyboard,shelf)"" & idle) -> F""pickup(apple)"")";G(!(ap_2 & ap_0) -> Fap_1)
warehouse.jsonl;"['""search(toothbrush)""']";The robot must always avoid search the toothbrush.;"G ( ! ""search(toothbrush)"" )";"G!""search(toothbrush)""";G!ap_0
warehouse.jsonl;['get_help', 'idle'];Globally, if get_help occurs then finally idle happensing.;"G ( ""get_help"" -> F ""idle"" )";G(get_help -> Fidle);G(ap_0 -> Fap_1)
warehouse.jsonl;"['idle', '""search(cat)""']";Once idle has occurred, search the cat will never occur again.;"G ( ""idle"" -> X G ! ""search(cat)"" )";"G(idle -> XG!""search(cat)"")";G(ap_0 -> XG!ap_1)
warehouse.jsonl;"['""pickup(spoon)""', '""search(microwave)""', '""deliver(bed,loading_dock)""']";Whenever neither pickup the spoon nor search the microwave holds, deliver the bed to the loading_dock eventually holds.;"G ( ! ( ""pickup(spoon)"" & ""search(microwave)"" ) -> F ""deliver(bed,loading_dock)"" )";"G(!(""pickup(spoon)"" & ""search(microwave)"") -> F""deliver(bed,loading_dock)"")";G(!(ap_0 & ap_1) -> Fap_2)
warehouse.jsonl;"['""deliver(fork,loading_dock)""', '""deliver(skateboard,shelf)""', '""deliver(bowl,loading_dock)""']";If deliver the skateboard to the shelf holds, then in the next step deliver the fork to the loading_dock persists until deliver the bowl to the loading_dock holds, or else deliver the fork to the loading_dock holds forever.;"""deliver(skateboard,shelf)"" -> X ( ( ""deliver(fork,loading_dock)"" U ""deliver(bowl,loading_dock)"" ) | G ""deliver(fork,loading_dock)"" )";"""deliver(skateboard,shelf)"" -> X((""deliver(fork,loading_dock)"" U ""deliver(bowl,loading_dock)"") | G""deliver(fork,loading_dock)"")";ap_1 -> X((ap_0 U ap_2) | Gap_0)
warehouse.jsonl;"['get_help', '""pickup(motorbike)""']";Whenever get_help holds, pickup the motorbike holds exactly three steps later.;"G ( ""get_help"" -> X ( X ( X ""pickup(motorbike)"" ) ) )";"G(get_help -> XXX""pickup(motorbike)"")";G(ap_0 -> XXXap_1)
