source;APs;original NL;original LTL;Spot LTL;lifted_LTL
traffic_light.jsonl;"['""change(light_east,green)""']";The robot must eventually, avoid change light_east green.;"F ( ! ""change(light_east,green)"" )";"F!""change(light_east,green)""";F!ap_0
traffic_light.jsonl;"['""photo(cyclist,southeast_2nd_street)""', '""photo(vehicle,south_5th_avenue)""']";If photo the cyclist on southeast_2nd_street ever holds, photo the vehicle on south_5th_avenue must have held beforehand.;"( F ""photo(cyclist,southeast_2nd_street)"" ) -> ( ! ""photo(cyclist,southeast_2nd_street)"" U ( ""photo(vehicle,south_5th_avenue)"" & ! ""photo(cyclist,southeast_2nd_street)"" ) )";"F""photo(cyclist,southeast_2nd_street)"" -> (!""photo(cyclist,southeast_2nd_street)"" U (!""photo(cyclist,southeast_2nd_street)"" & ""photo(vehicle,south_5th_avenue)""))";Fap_0 -> (!ap_0 U (!ap_0 & ap_1))
traffic_light.jsonl;"['""change(light_east,yellow)""', '""record(vehicle,southeast_5th_avenue)""']";Either change light_east yellow happens infinitely often, or record the vehicle on southeast_5th_avenue happens in the next step.;"G F ""change(light_east,yellow)"" | X ""record(vehicle,southeast_5th_avenue)""";"GF""change(light_east,yellow)"" | X""record(vehicle,southeast_5th_avenue)""";GFap_0 | Xap_1
traffic_light.jsonl;"['""change(light_south,yellow)""']";From some point onwards, change light_south yellow never occurs again.;"F G ! ""change(light_south,yellow)""";"FG!""change(light_south,yellow)""";FG!ap_0
traffic_light.jsonl;"['""record(collision,east_6th_avenue)""']";Begin recording the collision on east_6th_avenue holds at all times.;"G ""record(collision,east_6th_avenue)""";"G""record(collision,east_6th_avenue)""";Gap_0
traffic_light.jsonl;"['get_help', '""change(light_south,red)""', '""record(pedestrian,north_4th_street)""']";Whenever neither change light_south red nor record the pedestrian on north_4th_street holds, get_help eventually holds.;"G ( ! ( ""change(light_south,red)"" & ""record(pedestrian,north_4th_street)"" ) -> F ""get_help"" )";"G(!(""change(light_south,red)"" & ""record(pedestrian,north_4th_street)"") -> Fget_help)";G(!(ap_1 & ap_2) -> Fap_0)
traffic_light.jsonl;"['""photo(person,southwest_9th_avenue)""']";Photograph the person on southwest_9th_avenue should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""photo(person,southwest_9th_avenue)"" & X ""photo(person,southwest_9th_avenue)"" ) )";"!G!(""photo(person,southwest_9th_avenue)"" & X""photo(person,southwest_9th_avenue)"")";!G!(ap_0 & Xap_0)
traffic_light.jsonl;"['""record(collision,southwest_9th_avenue)""', '""photo(person,southeast_7th_street)""']";When record the collision on southwest_9th_avenue happens, photo the person on southeast_7th_street must hold now or in the next step.;"G ( ""record(collision,southwest_9th_avenue)"" -> ( ""photo(person,southeast_7th_street)"" | X ""photo(person,southeast_7th_street)"" ) )";"G(""record(collision,southwest_9th_avenue)"" -> (""photo(person,southeast_7th_street)"" | X""photo(person,southeast_7th_street)""))";G(ap_0 -> (ap_1 | Xap_1))
traffic_light.jsonl;"['get_help', '""change(light_west,red)""', '""photo(person,northeast_3rd_avenue)""']";Whenever neither change light_west red nor get_help holds, photo the person on northeast_3rd_avenue eventually holds.;"G ( ! ( ""change(light_west,red)"" & ""get_help"" ) -> F ""photo(person,northeast_3rd_avenue)"" )";"G(!(""change(light_west,red)"" & get_help) -> F""photo(person,northeast_3rd_avenue)"")";G(!(ap_1 & ap_0) -> Fap_2)
traffic_light.jsonl;"['get_help', '""record(cyclist,southwest_5th_avenue)""', '""record(collision,west_9th_street)""']";Whenever record the collision on west_9th_street and get_help are equal, get_help and record the cyclist on southwest_5th_avenue are equal as well.;"G ( ( ""record(collision,west_9th_street)"" <-> ""get_help"" ) -> ( ""get_help"" <-> ""record(cyclist,southwest_5th_avenue)"" ) )";"G((get_help <-> ""record(collision,west_9th_street)"") -> (get_help <-> ""record(cyclist,southwest_5th_avenue)""))";G((ap_0 <-> ap_2) -> (ap_0 <-> ap_1))
traffic_light.jsonl;['get_help'];Call for help should always hold, with at most a two-step grace period for recovery.;"! G ( ! ( ""get_help"" & X ""get_help"" ) )";!G!(get_help & Xget_help);!G!(ap_0 & Xap_0)
traffic_light.jsonl;"['get_help', '""change(light_north,yellow)""', '""change(light_south,red)""']";If get_help holds and change light_south red holds next, then change light_north yellow holds in the step after that.;"G ( ""get_help"" & X ""change(light_south,red)"" -> X X ""change(light_north,yellow)"" )";"G((get_help & X""change(light_south,red)"") -> XX""change(light_north,yellow)"")";G((ap_0 & Xap_2) -> XXap_1)
traffic_light.jsonl;"['""change(light_west,yellow)""', '""change(light_east,green)""']";Set light_west yellow must hold until change light_east green does, or else change light_west yellow holds forever.;"( ""change(light_west,yellow)"" U ""change(light_east,green)"" ) | G ""change(light_west,yellow)""";"(""change(light_west,yellow)"" U ""change(light_east,green)"") | G""change(light_west,yellow)""";(ap_0 U ap_1) | Gap_0
traffic_light.jsonl;"['get_help', '""record(car,west_6th_street)""']";This controller must always have either record the car on west_6th_street or get_help.;"G ( ""record(car,west_6th_street)"" | ""get_help"" )";"G(get_help | ""record(car,west_6th_street)"")";G(ap_0 | ap_1)
traffic_light.jsonl;"['""change(light_south,red)""', '""change(light_west,green)""', '""record(pedestrian,southeast_10th_street)""']";Whenever neither change light_south red nor record the pedestrian on southeast_10th_street holds, change light_west green eventually holds.;"G ( ! ( ""change(light_south,red)"" & ""record(pedestrian,southeast_10th_street)"" ) -> F ""change(light_west,green)"" )";"G(!(""change(light_south,red)"" & ""record(pedestrian,southeast_10th_street)"") -> F""change(light_west,green)"")";G(!(ap_0 & ap_2) -> Fap_1)
traffic_light.jsonl;"['""record(jaywalker,northwest_6th_street)""', '""record(pedestrian,south_8th_avenue)""']";Globally, it is not the case that both record the jaywalker on northwest_6th_street and record the pedestrian on south_8th_avenue hold simultaneously.;"G ( ! ( ""record(jaywalker,northwest_6th_street)"" & ""record(pedestrian,south_8th_avenue)"" ) )";"G!(""record(jaywalker,northwest_6th_street)"" & ""record(pedestrian,south_8th_avenue)"")";G!(ap_0 & ap_1)
traffic_light.jsonl;"['get_help', '""change(light_east,red)""', '""record(car,west_7th_avenue)""']";If get_help holds, then in the next step record the car on west_7th_avenue persists until change light_east red holds, or else record the car on west_7th_avenue holds forever.;"""get_help"" -> X ( ( ""record(car,west_7th_avenue)"" U ""change(light_east,red)"" ) | G ""record(car,west_7th_avenue)"" )";"get_help -> X((""record(car,west_7th_avenue)"" U ""change(light_east,red)"") | G""record(car,west_7th_avenue)"")";ap_0 -> X((ap_2 U ap_1) | Gap_2)
traffic_light.jsonl;"['""change(light_north,yellow)""', '""photo(pedestrian,northeast_4th_avenue)""']";If change light_north yellow ever holds, photo the pedestrian on northeast_4th_avenue must have held beforehand.;"( F ""change(light_north,yellow)"" ) -> ( ! ""change(light_north,yellow)"" U ( ""photo(pedestrian,northeast_4th_avenue)"" & ! ""change(light_north,yellow)"" ) )";"F""change(light_north,yellow)"" -> (!""change(light_north,yellow)"" U (!""change(light_north,yellow)"" & ""photo(pedestrian,northeast_4th_avenue)""))";Fap_0 -> (!ap_0 U (!ap_0 & ap_1))
traffic_light.jsonl;"['get_help', '""record(jaywalker,southeast_10th_street)""']";Get help must hold until record the jaywalker on southeast_10th_street does, or else get_help holds forever.;"( ""get_help"" U ""record(jaywalker,southeast_10th_street)"" ) | G ""get_help""";"(get_help U ""record(jaywalker,southeast_10th_street)"") | Gget_help";(ap_0 U ap_1) | Gap_0
traffic_light.jsonl;"['get_help', '""photo(collision,south_8th_avenue)""']";The robot must always maintain both get_help and photo the collision on south_8th_avenue.;"G ( ""get_help"" & ""photo(collision,south_8th_avenue)"" )";"G(get_help & ""photo(collision,south_8th_avenue)"")";G(ap_0 & ap_1)
traffic_light.jsonl;"['""change(light_south,yellow)""', '""change(light_south,red)""', '""photo(jaywalker,northeast_3rd_avenue)""']";Whenever change light_south red and photo the jaywalker on northeast_3rd_avenue are equal, photo the jaywalker on northeast_3rd_avenue and change light_south yellow are equal as well.;"G ( ( ""change(light_south,red)"" <-> ""photo(jaywalker,northeast_3rd_avenue)"" ) -> ( ""photo(jaywalker,northeast_3rd_avenue)"" <-> ""change(light_south,yellow)"" ) )";"G((""change(light_south,red)"" <-> ""photo(jaywalker,northeast_3rd_avenue)"") -> (""change(light_south,yellow)"" <-> ""photo(jaywalker,northeast_3rd_avenue)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_2))
traffic_light.jsonl;"['""change(light_east,red)""', '""photo(jaywalker,northwest_6th_avenue)""']";Every change light_east red is directly followed by photoing the jaywalker on northwest_6th_avenue in the next step.;"G ( ""change(light_east,red)"" -> X ""photo(jaywalker,northwest_6th_avenue)"" )";"G(""change(light_east,red)"" -> X""photo(jaywalker,northwest_6th_avenue)"")";G(ap_0 -> Xap_1)
traffic_light.jsonl;"['""change(light_south,yellow)""', '""photo(person,northwest_2nd_avenue)""']";The robot must Eventually, both photo the person on northwest_2nd_avenue and change light_south yellow hold simultaneously.;"F ( ""photo(person,northwest_2nd_avenue)"" & ""change(light_south,yellow)"" )";"F(""change(light_south,yellow)"" & ""photo(person,northwest_2nd_avenue)"")";F(ap_0 & ap_1)
traffic_light.jsonl;"['""photo(car,southwest_9th_street)""', '""photo(car,northwest_5th_street)""']";Photograph the car on northwest_5th_street can only happen after photoing the car on southwest_9th_street.;"! ""photo(car,northwest_5th_street)"" U ""photo(car,southwest_9th_street)""";"!""photo(car,northwest_5th_street)"" U ""photo(car,southwest_9th_street)""";!ap_1 U ap_0
traffic_light.jsonl;"['""change(light_west,green)""', '""record(car,southeast_7th_avenue)""', '""record(collision,northeast_9th_avenue)""']";Whenever record the collision on northeast_9th_avenue and record the car on southeast_7th_avenue are equal, record the car on southeast_7th_avenue and change light_west green are equal as well.;"G ( ( ""record(collision,northeast_9th_avenue)"" <-> ""record(car,southeast_7th_avenue)"" ) -> ( ""record(car,southeast_7th_avenue)"" <-> ""change(light_west,green)"" ) )";"G((""record(car,southeast_7th_avenue)"" <-> ""record(collision,northeast_9th_avenue)"") -> (""change(light_west,green)"" <-> ""record(car,southeast_7th_avenue)""))";G((ap_1 <-> ap_2) -> (ap_0 <-> ap_1))
traffic_light.jsonl;"['""photo(jaywalker,northeast_2nd_street)""', '""photo(motorcycle,south_8th_avenue)""']";Once photo the jaywalker on northeast_2nd_street has occurred, photo the motorcycle on south_8th_avenue will never occur again.;"G ( ""photo(jaywalker,northeast_2nd_street)"" -> X G ! ""photo(motorcycle,south_8th_avenue)"" )";"G(""photo(jaywalker,northeast_2nd_street)"" -> XG!""photo(motorcycle,south_8th_avenue)"")";G(ap_0 -> XG!ap_1)
traffic_light.jsonl;"['""record(motorcycle,south_4th_street)""', '""photo(car,south_5th_avenue)""', '""photo(vehicle,southeast_5th_avenue)""']";Whenever record the motorcycle on south_4th_street and photo the car on south_5th_avenue are equal, photo the car on south_5th_avenue and photo the vehicle on southeast_5th_avenue are equal as well.;"G ( ( ""record(motorcycle,south_4th_street)"" <-> ""photo(car,south_5th_avenue)"" ) -> ( ""photo(car,south_5th_avenue)"" <-> ""photo(vehicle,southeast_5th_avenue)"" ) )";"G((""photo(car,south_5th_avenue)"" <-> ""record(motorcycle,south_4th_street)"") -> (""photo(car,south_5th_avenue)"" <-> ""photo(vehicle,southeast_5th_avenue)""))";G((ap_1 <-> ap_0) -> (ap_1 <-> ap_2))
traffic_light.jsonl;"['""change(light_west,red)""', '""photo(vehicle,northeast_6th_street)""', '""record(cyclist,east_4th_avenue)""']";If record the cyclist on east_4th_avenue holds and photo the vehicle on northeast_6th_street holds next, then change light_west red holds in the step after that.;"G ( ""record(cyclist,east_4th_avenue)"" & X ""photo(vehicle,northeast_6th_street)"" -> X X ""change(light_west,red)"" )";"G((""record(cyclist,east_4th_avenue)"" & X""photo(vehicle,northeast_6th_street)"") -> XX""change(light_west,red)"")";G((ap_2 & Xap_1) -> XXap_0)
traffic_light.jsonl;"['get_help', '""photo(collision,southeast_5th_avenue)""']";Globally, it is not the case that both get_help and photo the collision on southeast_5th_avenue hold simultaneously.;"G ( ! ( ""get_help"" & ""photo(collision,southeast_5th_avenue)"" ) )";"G!(get_help & ""photo(collision,southeast_5th_avenue)"")";G!(ap_0 & ap_1)
traffic_light.jsonl;"['""change(light_west,red)""', '""record(jaywalker,east_10th_street)""', '""record(person,southeast_3rd_street)""']";Whenever change light_west red and record the jaywalker on east_10th_street are equal, record the jaywalker on east_10th_street and record the person on southeast_3rd_street are equal as well.;"G ( ( ""change(light_west,red)"" <-> ""record(jaywalker,east_10th_street)"" ) -> ( ""record(jaywalker,east_10th_street)"" <-> ""record(person,southeast_3rd_street)"" ) )";"G((""change(light_west,red)"" <-> ""record(jaywalker,east_10th_street)"") -> (""record(jaywalker,east_10th_street)"" <-> ""record(person,southeast_3rd_street)""))";G((ap_0 <-> ap_1) -> (ap_1 <-> ap_2))
traffic_light.jsonl;"['""change(light_east,yellow)""', '""change(light_north,red)""', '""record(cyclist,northwest_1st_avenue)""']";If every change light_north red is eventually followed by recording the cyclist on northwest_1st_avenue, then change light_east yellow must occur infinitely often.;"G ( ""change(light_north,red)"" -> F ""record(cyclist,northwest_1st_avenue)"" ) -> G F ""change(light_east,yellow)""";"G(""change(light_north,red)"" -> F""record(cyclist,northwest_1st_avenue)"") -> GF""change(light_east,yellow)""";G(ap_1 -> Fap_2) -> GFap_0
traffic_light.jsonl;"['get_help', '""record(person,east_1st_street)""', '""record(pedestrian,northwest_6th_street)""']";Whenever neither get_help nor record the person on east_1st_street holds, record the pedestrian on northwest_6th_street eventually holds.;"G ( ! ( ""get_help"" & ""record(person,east_1st_street)"" ) -> F ""record(pedestrian,northwest_6th_street)"" )";"G(!(get_help & ""record(person,east_1st_street)"") -> F""record(pedestrian,northwest_6th_street)"")";G(!(ap_0 & ap_1) -> Fap_2)
traffic_light.jsonl;"['""change(light_west,green)""', '""record(pedestrian,northeast_3rd_avenue)""', '""record(jaywalker,north_8th_street)""']";If record the jaywalker on north_8th_street holds and record the pedestrian on northeast_3rd_avenue holds next, then change light_west green holds in the step after that.;"G ( ""record(jaywalker,north_8th_street)"" & X ""record(pedestrian,northeast_3rd_avenue)"" -> X X ""change(light_west,green)"" )";"G((""record(jaywalker,north_8th_street)"" & X""record(pedestrian,northeast_3rd_avenue)"") -> XX""change(light_west,green)"")";G((ap_2 & Xap_1) -> XXap_0)
traffic_light.jsonl;"['get_help', '""record(motorcycle,southeast_7th_street)""']";Whenever record the motorcycle on southeast_7th_street holds, get_help holds as well.;"G ( ""record(motorcycle,southeast_7th_street)"" -> ""get_help"" )";"G(""record(motorcycle,southeast_7th_street)"" -> get_help)";G(ap_1 -> ap_0)
traffic_light.jsonl;"['get_help', '""record(cyclist,northwest_8th_avenue)""']";Begin recording the cyclist on northwest_8th_avenue and get_help will each happen at some point.;"F ""record(cyclist,northwest_8th_avenue)"" & F ""get_help""";"F""record(cyclist,northwest_8th_avenue)"" & Fget_help";Fap_1 & Fap_0
traffic_light.jsonl;"['""change(light_north,green)""', '""photo(pedestrian,east_3rd_avenue)""', '""photo(collision,northwest_6th_street)""']";Whenever neither change light_north green nor photo the pedestrian on east_3rd_avenue holds, photo the collision on northwest_6th_street eventually holds.;"G ( ! ( ""change(light_north,green)"" & ""photo(pedestrian,east_3rd_avenue)"" ) -> F ""photo(collision,northwest_6th_street)"" )";"G(!(""change(light_north,green)"" & ""photo(pedestrian,east_3rd_avenue)"") -> F""photo(collision,northwest_6th_street)"")";G(!(ap_0 & ap_1) -> Fap_2)
