source;APs;original NL;original LTL;Spot LTL
conformal.jsonl;['street_5', 'house_2', 'p_box_4'];Never enter street_5, and eventually at house_2 and pickup box_4;"globally not ""street_5"" and finally ( ""house_2"" and ""p_box_4"" )";G!street_5 & F(house_2 & p_box_4)
conformal.jsonl;['building_1', 'street_4'];Avoid entering building_1 until street_4 has been reached.;"not ""building_1"" until ""street_4""";!building_1 U street_4
conformal.jsonl;['street_4'];Ensure you keep returning to street_4 periodically;"globally finally ""street_4""";GFstreet_4
conformal.jsonl;['pd', 'street_5', 'table_2', 'p_brochure_5'];Start by picking up brochure_5 from table_2 and then put it in street_5;"finally ( ""table_2"" and finally ( ""p_brochure_5"" and finally ( ""street_5"" and ""pd"" ) ) )";F(table_2 & F(p_brochure_5 & F(pd & street_5)))
conformal.jsonl;['pd', 'house_1', 'p_trash_can_4', 'garbage_dump_3'];Retrieve trash_can_4 at house_1 and move it to garbage_dump_3;"finally ( ""house_1"" and finally ( ""p_trash_can_4"" and finally ( ""garbage_dump_3"" and ""pd"" ) ) )";F(house_1 & F(p_trash_can_4 & F(garbage_dump_3 & pd)))
conformal.jsonl;['house_4', 'p_bottle_2'];Always avoid entering house_4 and getting bottle_2;"globally not ( ""house_4"" and ""p_bottle_2"" )";G!(house_4 & p_bottle_2)
conformal.jsonl;['street_2'];Visit street_2 at some point and continue staying there;"finally globally ""street_2""";FGstreet_2
conformal.jsonl;['park_8', 'photo', 'monument_2', 'bench_5'];Remain in park_8 until you photo of monument_2 and then at bench_5 and stay there permanently;"""park_8"" until ( ""monument_2"" and ""photo"" and finally ( ""bench_5"" and globally ""bench_5"" ) )";park_8 U (monument_2 & photo & F(bench_5 & Gbench_5))
conformal.jsonl;"['photo', '""l&mark_21""']";Ensure you repeatedly ccapture images of landmark_21;"globally finally ( ""landmark_21"" and ""photo"" )";"GF(""l&mark_21"" & photo)"
conformal.jsonl;['p_package_5'];Refrain from handling package_5 at all times;"globally not ""p_package_5""";G!p_package_5
conformal.jsonl;['building_2', 'path_3'];Stay within building_2 and do not leave until you reach path_3;"""building_2"" until ""path_3""";building_2 U path_3
conformal.jsonl;['street_5', 'intersection_4'];Stay away from intersection_4 until you get to street_5;"not ""intersection_4"" until ""street_5""";!intersection_4 U street_5
conformal.jsonl;['building_5'];Continuously visit building_5 at regular intervals;"globally finally ""building_5""";GFbuilding_5
conformal.jsonl;['pd', 'table_4', 'p_tin_can_4', 'trash_can_5', 'hallway_2'];Retrieve tin_can_4 from table_4, place it in trash_can_5, and ensure you never enter hallway_2;"finally ( ""table_4"" and finally ( ""p_tin_can_4"" and finally ( ""trash_can_5"" and ""pd"" ) ) ) and globally not ""hallway_2""";F(table_4 & F(p_tin_can_4 & F(pd & trash_can_5))) & G!hallway_2
conformal.jsonl;['street_4', 'intersection_2', 'house_13', 'p_trash_13'];Stay away from street_4 until you reach intersection_2 as you at house_13 and pickup trash_13;"not ""street_4"" until ""intersection_2"" and finally ( ""house_13"" and ""p_trash_13"" )";(!street_4 U intersection_2) & F(house_13 & p_trash_13)
conformal.jsonl;['photo', 'building_2'];Capture an image of building_2.;"finally ( ""building_2"" and ""photo"" )";F(building_2 & photo)
conformal.jsonl;['pd', 'parking_lot_2'];Eventually at parking_lot_2, while ensuring that the delivery process (pd) never occurs;"finally ""parking_lot_2"" and globally not ""pd""";Fparking_lot_2 & G!pd
conformal.jsonl;['photo', 'car_1', 'parking_lot_9'];Continuously photographing car_1, ensuring you never at parking_lot_9;"globally finally ( ""car_1"" and ""photo"" ) and globally not ""parking_lot_9""";GF(car_1 & photo) & G!parking_lot_9
conformal.jsonl;"['pd', '""st|e_6""', 'house_9', 'intersection_5', 'p_box_1']";Move box_1 from store_6 to house_9, and then at intersection_5 and continue staying there;"finally ( ""store_6"" and finally ( ""p_box_1"" and finally ( ""house_9"" and ""pd"" ) ) ) and finally ( ""intersection_5"" and globally ""intersection_5"" )";"F(""st|e_6"" & F(p_box_1 & F(house_9 & pd))) & F(intersection_5 & Gintersection_5)"
conformal.jsonl;['pd', 'intersection_5', 'p_cone_5', 'street_2'];Find cone_5 in intersection_5 and take it to street_2;"finally ( ""intersection_5"" and finally ( ""p_cone_5"" and finally ( ""street_2"" and ""pd"" ) ) )";F(intersection_5 & F(p_cone_5 & F(pd & street_2)))
conformal.jsonl;['p_bottle_3', 'kitchen_2', 'living_room_1'];While avoiding living_room_1, retrieve bottle_3 from kitchen_2;"globally not ""living_room_1"" and finally ( ""kitchen_2"" and ""p_bottle_3"" )";G!living_room_1 & F(kitchen_2 & p_bottle_3)
conformal.jsonl;['street_6', 'intersection_8'];Stay on street_6 until you reach intersection_8;"""street_6"" until ""intersection_8""";street_6 U intersection_8
conformal.jsonl;['photo', 'monument_3', 'pathway_8'];Take a picture of monument_3 and then proceed to pathway_8 and remain there;"finally ( ""monument_3"" and ""photo"" and finally ( ""pathway_8"" and globally ""pathway_8"" ) )";F(monument_3 & photo & F(pathway_8 & Gpathway_8))
conformal.jsonl;['pd', 'street_5', 'office_2', 'house_3', 'p_pass_2'];Go to house_3, collect pass_2, and take it to office_2, making sure you do not at street_5 before picking up pass_2;"finally ( ""house_3"" and finally ( ""p_pass_2"" and finally ( ""office_2"" and ""pd"" ) ) ) and not ""street_5"" until ""p_pass_2""";F(house_3 & F(p_pass_2 & F(office_2 & pd))) & (!street_5 U p_pass_2)
conformal.jsonl;['photo', 'park_9', 'gate_7'];Do not enter park_9 until you at gate_7 and photo;"not ""park_9"" until ( ""gate_7"" and ""photo"" )";!park_9 U (gate_7 & photo)
conformal.jsonl;['photo', 'park_9', 'gate_7'];Refrain from entering park_9 until you reach gate_7 and photo there;"not ""park_9"" until ( ""gate_7"" and ""photo"" )";!park_9 U (gate_7 & photo)
conformal.jsonl;['pd', 'house_2', 'post_office_1', 'p_letter_3'];Pick up letter_3 from post_office_1 and deliver it to house_2;"finally ( ""post_office_1"" and finally ( ""p_letter_3"" and finally ( ""house_2"" and ""pd"" ) ) )";F(post_office_1 & F(p_letter_3 & F(house_2 & pd)))
conformal.jsonl;['photo', 'parking_lot_5', 'car_3'];Never at parking_lot_5 as you capture a photo of car_3;"globally not ""parking_lot_5"" and finally ( ""car_3"" and ""photo"" )";G!parking_lot_5 & F(car_3 & photo)
conformal.jsonl;"['pd', '""st|e_4""', 'p_box_2', 'hall_8']";Keep taking box_2 from store_4 to hall_8;"globally finally ( ""store_4"" and finally ( ""p_box_2"" and finally ( ""hall_8"" and ""pd"" ) ) )";"GF(""st|e_4"" & F(p_box_2 & F(hall_8 & pd)))"
conformal.jsonl;['pd', 'warehouse_4', 'p_crate_3', 'mall_3'];Keep taking crate_3 from warehouse_4 to mall_3;"globally finally ( ""warehouse_4"" and finally ( ""p_crate_3"" and finally ( ""mall_3"" and ""pd"" ) ) )";GF(warehouse_4 & F(p_crate_3 & F(mall_3 & pd)))
conformal.jsonl;['pd', 'house_1', 'p_trash_can_4', 'garbage_dump_3'];Take trash_can_4 from house_1 to garbage_dump_3;"finally ( ""house_1"" and finally ( ""p_trash_can_4"" and finally ( ""garbage_dump_3"" and ""pd"" ) ) )";F(house_1 & F(p_trash_can_4 & F(garbage_dump_3 & pd)))
conformal.jsonl;['park_8', 'photo', 'arch_2'];Photograph arch_2, and then at park_8, staying there continuously;"finally ( ""arch_2"" and ""photo"" and finally ( ""park_8"" and globally ""park_8"" ) )";F(arch_2 & photo & F(park_8 & Gpark_8))
conformal.jsonl;"['photo', '""l&mark_6""']";Take a picture of landmark_6;"finally ( ""landmark_6"" and ""photo"" )";"F(""l&mark_6"" & photo)"
conformal.jsonl;['car_3', 'building_2'];Keep revisiting car_3 on your path to eventually reaching building_2;"globally finally ""car_3"" and finally ""building_2""";GFcar_3 & Fbuilding_2
conformal.jsonl;['photo', 'car_1', 'parking_lot_9'];Keep photographing car_1, ensuring you never enter parking_lot_9;"globally finally ( ""car_1"" and ""photo"" ) and globally not ""parking_lot_9""";GF(car_1 & photo) & G!parking_lot_9
conformal.jsonl;['pd', 'parking_lot_2'];Release anything you are holding and proceed to parking_lot_2;"finally ( ""pd"" and finally ""parking_lot_2"" )";F(pd & Fparking_lot_2)
conformal.jsonl;['area_5'];Never leave area_5;"globally ""area_5""";Garea_5
conformal.jsonl;['building_9'];Ensure you never enter building_9;"globally not ""building_9""";G!building_9
conformal.jsonl;['pd', 'mall_5', 'p_crate_8', 'office_6'];Ensure crate_8 is delivered from mall_5 to office_6 over and over again;"globally finally ( ""mall_5"" and finally ( ""p_crate_8"" and finally ( ""office_6"" and ""pd"" ) ) )";GF(mall_5 & F(p_crate_8 & F(office_6 & pd)))
conformal.jsonl;['intersection_4', 'p_cone_2'];Ensure you do to intersection_4 before picking up cone_2;"not ""p_cone_2"" until ""intersection_4""";!p_cone_2 U intersection_4
conformal.jsonl;['photo', 'park_4', 'monument_1'];Eventually you need to at monument_1 to photo, but do not visit monument_1 until you arrive at park_4;"finally ( ""monument_1"" and ""photo"" ) and not ""monument_1"" until ""park_4""";F(monument_1 & photo) & (!monument_1 U park_4)
conformal.jsonl;['area_3', 'photo', 'area_4'];Keep taking a picture of area_4 and also photo of area_3 periodically;"globally finally ( ""area_4"" and ""photo"" ) and globally finally ( ""area_3"" and ""photo"" )";GF(area_4 & photo) & GF(area_3 & photo)
conformal.jsonl;['street_8'];Ensure you continuously stay in street_8;"globally ""street_8""";Gstreet_8
conformal.jsonl;['pd', 'house_1', 'locality_7', 'office_4', 'p_letter_1'];Ensure you continuously stay in locality_7 as you move letter_1 from office_4 to house_1;"globally ""locality_7"" and finally ( ""office_4"" and finally ( ""p_letter_1"" and finally ( ""house_1"" and ""pd"" ) ) )";Glocality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd)))
conformal.jsonl;['area_5'];Stay in area_5;"globally ""area_5""";Garea_5
conformal.jsonl;['pd', 'house_2', 'post_office_1', 'p_letter_3'];Get letter_3 from post_office_1 and deliver it to house_2;"finally ( ""post_office_1"" and finally ( ""p_letter_3"" and finally ( ""house_2"" and ""pd"" ) ) )";F(post_office_1 & F(p_letter_3 & F(house_2 & pd)))
conformal.jsonl;['photo', 'parking_lot_2', 'building_4'];Take a picture of building_4 then reach parking_lot_2 and stay there indefinitely;"finally ( ""building_4"" and ""photo"" and finally ( ""parking_lot_2"" and globally ""parking_lot_2"" ) )";F(building_4 & photo & F(parking_lot_2 & Gparking_lot_2))
conformal.jsonl;['pd', 'house_4', 'p_package_2', 'warehouse_5'];Go to house_4 to collect package_2 and transport it to warehouse_5;"finally ( ""house_4"" and finally ( ""p_package_2"" and finally ( ""warehouse_5"" and ""pd"" ) ) )";F(house_4 & F(p_package_2 & F(pd & warehouse_5)))
conformal.jsonl;['pd', 'parking_lot_2'];Reach parking_lot_2 while avoiding the action of putting items down;"finally ""parking_lot_2"" and globally not ""pd""";Fparking_lot_2 & G!pd
conformal.jsonl;['pd', 'park_4'];Put down your current item and proceed to park_4, stay there indefinitely;"finally ( ""pd"" and finally ( ""park_4"" and globally ""park_4"" ) )";F(pd & F(park_4 & Gpark_4))
conformal.jsonl;"['pd', 'park_5', '""st|e_2""', 'bench_4', 'p_bottle_5']";Stay in park_5 until you reach bench_4 as you take bottle_5 from store_2 and deliver it to bench_4;"""park_5"" until ""bench_4"" and finally ( ""store_2"" and finally ( ""p_bottle_5"" and finally ( ""bench_4"" and ""pd"" ) ) )";"(park_5 U bench_4) & F(""st|e_2"" & F(p_bottle_5 & F(bench_4 & pd)))"
conformal.jsonl;['pd', 'p_box_8', 'office_2', 'house_3'];Collect box_8 from house_3 and transport it to office_2;"finally ( ""house_3"" and finally ( ""p_box_8"" and finally ( ""office_2"" and ""pd"" ) ) )";F(house_3 & F(p_box_8 & F(office_2 & pd)))
conformal.jsonl;['pd', 'park_3', 'p_cone_2', 'police_station_1', 'intersection_2'];Ensure you never enter park_3 while retrieving cone_2 from police_station_1 and placing it in intersection_2.;"globally not ""park_3"" and finally ( ""police_station_1"" and ""p_cone_2"" and finally ( ""intersection_2"" and ""pd"" ) )";G!park_3 & F(p_cone_2 & police_station_1 & F(intersection_2 & pd))
conformal.jsonl;['photo', 'parking_lot_5', 'car_9'];Continuously avoid parking_lot_5 while repeatedly taking pictures of car_9;"globally not ""parking_lot_5"" and globally finally ( ""car_9"" and ""photo"" )";G!parking_lot_5 & GF(car_9 & photo)
conformal.jsonl;['photo', 'charger_5', 'region_4'];Ensure you periodically visit charger_5 and repeatedly capture images of region_4;"globally finally ""charger_5"" and globally finally ( ""region_4"" and ""photo"" )";GFcharger_5 & GF(photo & region_4)
conformal.jsonl;['house_4', 'p_bottle_2'];Never at house_4 to pickup bottle_2;"globally not ( ""house_4"" and ""p_bottle_2"" )";G!(house_4 & p_bottle_2)
conformal.jsonl;['kitchen_1', 'p_bottle_2', 'hall_2'];Take bottle_2 from kitchen_1 and at hall_2, ensuring you stay there forever;"finally ( ""kitchen_1"" and finally ( ""p_bottle_2"" and finally ( ""hall_2"" and globally ""hall_2"" ) ) )";F(kitchen_1 & F(p_bottle_2 & F(hall_2 & Ghall_2)))
conformal.jsonl;['photo', 'park_5', 'monument_3', 'intersection_5'];Do not go into park_5 before reaching intersection_5, and ensure you capture a photo of monument_3;"not ""park_5"" until ""intersection_5"" and finally ( ""monument_3"" and ""photo"" )";(!park_5 U intersection_5) & F(monument_3 & photo)
conformal.jsonl;['street_6', 'building_9'];Eventually at building_9 and remain there permanently, but do not enter building_9 before reaching street_6;"finally globally ""building_9"" and not ""building_9"" until ""street_6""";FGbuilding_9 & (!building_9 U street_6)
conformal.jsonl;['photo', 'statue_6', 'bench_4'];Photograph statue_6 and then move to bench_4, staying there continuously;"finally ( ""statue_6"" and ""photo"" and finally ( ""bench_4"" and globally ""bench_4"" ) )";F(photo & statue_6 & F(bench_4 & Gbench_4))
conformal.jsonl;['photo', 'park_7', 'monument_4'];Reach park_7 and photograph monument_4;"finally ( ""park_7"" and finally ( ""monument_4"" and ""photo"" ) )";F(park_7 & F(monument_4 & photo))
conformal.jsonl;['photo', 'park_7', 'monument_4'];Go to park_7 and photo of monument_4;"finally ( ""park_7"" and finally ( ""monument_4"" and ""photo"" ) )";F(park_7 & F(monument_4 & photo))
conformal.jsonl;['street_4', 'street_3'];Stay out of both street_3 and street_4 permanently;"globally not ( ""street_3"" or ""street_4"" )";G!(street_3 | street_4)
conformal.jsonl;['pd', 'house_4', 'p_trash_4', 'garbage_dump_1'];Retrieve trash_4 at house_4 and take it to garbage_dump_1;"finally ( ""house_4"" and finally ( ""p_trash_4"" and finally ( ""garbage_dump_1"" and ""pd"" ) ) )";F(house_4 & F(p_trash_4 & F(garbage_dump_1 & pd)))
conformal.jsonl;['intersection_5'];Reach intersection_5 and remain there indefinitely;"finally globally ""intersection_5""";FGintersection_5
conformal.jsonl;"['pd', 'plant_8', 'p_box_5', '""st|e_6""']";Retrieve box_5 from plant_8 and subsequently transport it to store_6;"finally ( ""plant_8"" and finally ( ""p_box_5"" and finally ( ""store_6"" and ""pd"" ) ) )";"F(plant_8 & F(p_box_5 & F(pd & ""st|e_6"")))"
conformal.jsonl;['pd', 'office_4', 'house_5', 'p_pass_6'];Do not enter office_4 until you have picked up pass_6, and ensure that you eventually at house_5, retrieve pass_6, and subsequently deliver it to office_4;"not ""office_4"" until ""p_pass_6"" and finally ( ""house_5"" and finally ( ""p_pass_6"" and finally ( ""office_4"" and ""pd"" ) ) )";(!office_4 U p_pass_6) & F(house_5 & F(p_pass_6 & F(office_4 & pd)))
conformal.jsonl;['pd', 'p_box_8', 'office_2', 'house_3'];Pick up box_8 from house_3 and place it in office_2;"finally ( ""house_3"" and finally ( ""p_box_8"" and finally ( ""office_2"" and ""pd"" ) ) )";F(house_3 & F(p_box_8 & F(office_2 & pd)))
conformal.jsonl;"['warehouse_3', 'p_crate_4', 'pd', '""st|e_9""', 'charger_3']";Ensure you repeatedly transport crate_4 from warehouse_3 to store_9, and also periodically visit charger_3;"globally finally ( ""warehouse_3"" and finally ( ""p_crate_4"" and finally ( ""store_9"" and ""pd"" ) ) ) and globally finally ""charger_3""";"GF(warehouse_3 & F(p_crate_4 & F(pd & ""st|e_9""))) & GFcharger_3"
conformal.jsonl;['pd', 'street_4', 'house_4', 'intersection_5', 'p_pass_4', 'office_1'];Avoid entering intersection_5 until you reach street_4, and ensure you at house_4, pickup pass_4, and deliver it to office_1;"not ""intersection_5"" until ""street_4"" and finally ( ""house_4"" and finally ( ""p_pass_4"" and finally ( ""office_1"" and ""pd"" ) ) )";(!intersection_5 U street_4) & F(house_4 & F(p_pass_4 & F(office_1 & pd)))
conformal.jsonl;['photo', 'parking_lot_5', 'car_3'];Avoid going to parking_lot_5 as you photo of car_3;"globally not ""parking_lot_5"" and finally ( ""car_3"" and ""photo"" )";G!parking_lot_5 & F(car_3 & photo)
conformal.jsonl;['kitchen_1', 'p_bottle_2', 'hall_2'];Pick up bottle_2 from kitchen_1 and at hall_2 and stay there;"finally ( ""kitchen_1"" and finally ( ""p_bottle_2"" and finally ( ""hall_2"" and globally ""hall_2"" ) ) )";F(kitchen_1 & F(p_bottle_2 & F(hall_2 & Ghall_2)))
conformal.jsonl;['street_5'];Ensure you keep going to street_5 at regular intervals;"globally finally ""street_5""";GFstreet_5
conformal.jsonl;['pd', 'parking_lot_2'];Drop any item you have and move to parking_lot_2;"finally ( ""pd"" and finally ""parking_lot_2"" )";F(pd & Fparking_lot_2)
conformal.jsonl;['pd', 'p_cone_5', 'parking_lot_2', 'street_1'];Retrieve cone_5 from parking_lot_2 and place it in street_1;"finally ( ""parking_lot_2"" and finally ( ""p_cone_5"" and finally ( ""street_1"" and ""pd"" ) ) )";F(parking_lot_2 & F(p_cone_5 & F(pd & street_1)))
conformal.jsonl;['photo', 'charger_4', 'statue_4'];Keep taking a picture of statue_4 and also keep visiting charger_4;"globally finally ( ""statue_4"" and ""photo"" ) and globally finally ""charger_4""";GF(photo & statue_4) & GFcharger_4
conformal.jsonl;['pd', 'street_4', 'p_traffic_cone_5', 'intersection_6'];Remove traffic_cone_5 from street_4 and place it in intersection_6;"finally ( ""street_4"" and finally ( ""p_traffic_cone_5"" and finally ( ""intersection_6"" and ""pd"" ) ) )";F(street_4 & F(p_traffic_cone_5 & F(intersection_6 & pd)))
conformal.jsonl;['photo', 'street_6', 'car_1'];Never enter street_6, and eventually photo of car_1;"globally not ""street_6"" and finally ( ""car_1"" and ""photo"" )";G!street_6 & F(car_1 & photo)
conformal.jsonl;['area_3'];Always stay within the boundaries of area_3;"globally ""area_3""";Garea_3
conformal.jsonl;['photo', 'park_2', 'arch_4'];Capture a photo of arch_4 but never at park_2;"finally ( ""arch_4"" and ""photo"" ) and globally not ""park_2""";F(arch_4 & photo) & G!park_2
conformal.jsonl;['pd', 'house_1', 'restaurant_9', 'takeout_2'];Take takeout_2 from restaurant_9 and move it to house_1;"finally ( ""restaurant_9"" and finally ( ""takeout_2"" and finally ( ""house_1"" and ""pd"" ) ) )";F(restaurant_9 & F(takeout_2 & F(house_1 & pd)))
conformal.jsonl;['pd', 'house_1', 'restaurant_9', 'takeout_2'];Pick up takeout_2 from restaurant_9 and deliver it to house_1;"finally ( ""restaurant_9"" and finally ( ""takeout_2"" and finally ( ""house_1"" and ""pd"" ) ) )";F(restaurant_9 & F(takeout_2 & F(house_1 & pd)))
conformal.jsonl;['office_6', 'building_2', 'p_letter_5'];Never at building_2 as you pickup letter_5 from office_6;"globally not ""building_2"" and finally ( ""office_6"" and ""p_letter_5"" )";G!building_2 & F(office_6 & p_letter_5)
conformal.jsonl;['pd', 'building_4', 'room_43', 'p_folder_3', 'room_12'];Stay in building_4 while transportin gfolder_3 from room_43 to room_12;"""building_4"" until ( ""room_43"" and finally ( ""p_folder_3"" and finally ( ""room_12"" and ""pd"" ) ) )";building_4 U (room_43 & F(p_folder_3 & F(pd & room_12)))
conformal.jsonl;['table_2', 'park_4', 'p_brochure_9'];Grab brochure_9 from table_2 and at park_4 and stay there;"finally ( ""table_2"" and finally ( ""p_brochure_9"" and finally ( ""park_4"" and globally ""park_4"" ) ) )";F(table_2 & F(p_brochure_9 & F(park_4 & Gpark_4)))
conformal.jsonl;['photo', 'charger_4', 'area_51'];Keep taking a picture of area_51 while you also keep visiting charger_4;"globally finally ( ""area_51"" and ""photo"" ) and globally finally ""charger_4""";GF(area_51 & photo) & GFcharger_4
conformal.jsonl;['pd', 'office_4', 'locality_2', 'p_document_5', 'office_9'];Remain in locality_2 while transporting document_5 from office_4 to office_9;"globally ""locality_2"" and finally ( ""office_4"" and finally ( ""p_document_5"" and finally ( ""office_9"" and ""pd"" ) ) )";Glocality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd)))
conformal.jsonl;"['pd', '""st|e_4""', 'p_box_2', 'hall_8']";Ensure you keep moving box_2 from store_4 to hall_8;"globally finally ( ""store_4"" and finally ( ""p_box_2"" and finally ( ""hall_8"" and ""pd"" ) ) )";"GF(""st|e_4"" & F(p_box_2 & F(hall_8 & pd)))"
conformal.jsonl;['office_6', 'building_2', 'p_letter_5'];Always refrain from entering building_2 as you collect letter_5 from office_6;"globally not ""building_2"" and finally ( ""office_6"" and ""p_letter_5"" )";G!building_2 & F(office_6 & p_letter_5)
conformal.jsonl;['photo', 'street_4', 'house_1'];Remain in street_4 until you photo of house_1;"""street_4"" until ( ""house_1"" and ""photo"" )";street_4 U (house_1 & photo)
conformal.jsonl;['office_4', 'locality_3'];Stay within locality_3 and do not leave until you reach office_4;"""locality_3"" until ""office_4""";locality_3 U office_4
conformal.jsonl;['section_3', 'hall_5'];Go to section_3 at some point, but make sure you never enter hall_5;"finally ""section_3"" and globally not ""hall_5""";Fsection_3 & G!hall_5
conformal.jsonl;['pd', 'table_8', 'p_brochure_2', 'table_1'];Ensure you visit table_8, collect brochure_2, and transport it to table_1;"finally ( ""table_8"" and finally ( ""p_brochure_2"" and finally ( ""table_1"" and ""pd"" ) ) )";F(table_8 & F(p_brochure_2 & F(pd & table_1)))
conformal.jsonl;"['pd', 'street_3', 'park_4', '""st|e_7""', 'p_takeout_2', 'bench_3']";Stay away from park_4 until you reach street_3, and afterward, deliver takeout_2 from store_7 to bench_3;"not ""park_4"" until ""street_3"" and finally ( ""store_7"" and finally ( ""p_takeout_2"" and finally ( ""bench_3"" and ""pd"" ) ) )";"(!park_4 U street_3) & F(""st|e_7"" & F(p_takeout_2 & F(bench_3 & pd)))"
conformal.jsonl;['park_8', 'photo', 'arch_2'];Take a picture of arch_2, then at park_8 and remain there permanently;"finally ( ""arch_2"" and ""photo"" and finally ( ""park_8"" and globally ""park_8"" ) )";F(arch_2 & photo & F(park_8 & Gpark_8))
conformal.jsonl;['photo', 'charger_4', 'area_51'];Ensure you keep capturing photos of area_51 while consistently revisiting charger_4;"globally finally ( ""area_51"" and ""photo"" ) and globally finally ""charger_4""";GF(area_51 & photo) & GFcharger_4
conformal.jsonl;['building_3', 'garage_3'];Eventually at building_3 and remain there permanently, but avoid entering building_3 until you have first reached garage_3;"finally globally ""building_3"" and not ""building_3"" until ""garage_3""";FGbuilding_3 & (!building_3 U garage_3)
conformal.jsonl;"['photo', '""l&mark_9""']";Eventually (photo of landmark_9 and stay at landmark_9 permanently);"finally ( ""landmark_9"" and ""photo"" and globally ""landmark_9"" )";"F(""l&mark_9"" & photo & G""l&mark_9"")"
conformal.jsonl;"['photo', '""l&mark_6""']";Snap a picture of landmark_6;"finally ( ""landmark_6"" and ""photo"" )";"F(""l&mark_6"" & photo)"
conformal.jsonl;['street_5', 'intersection_4'];Do not enter intersection_4 before reaching street_5;"not ""intersection_4"" until ""street_5""";!intersection_4 U street_5
conformal.jsonl;['photo', 'bench_4'];Eventually(Reach bench_4, take a photograph, and continue staying there);"finally ( ""bench_4"" and ""photo"" and globally ""bench_4"" )";F(bench_4 & photo & Gbench_4)
conformal.jsonl;['building_9'];Refrain from visiting building_9 at all times;"globally not ""building_9""";G!building_9
conformal.jsonl;['pd', 'house_2', 'office_5', 'p_letter_4'];Pick up letter_4 from office_5 and deliver it to house_2;"finally ( ""office_5"" and finally ( ""p_letter_4"" and finally ( ""house_2"" and ""pd"" ) ) )";F(office_5 & F(p_letter_4 & F(house_2 & pd)))
conformal.jsonl;['street_4', 'intersection_2', 'house_13', 'p_trash_13'];Stay out of street_4 until you get to intersection_2 and retrieve trash_13 from house_13;"not ""street_4"" until ""intersection_2"" and finally ( ""house_13"" and ""p_trash_13"" )";(!street_4 U intersection_2) & F(house_13 & p_trash_13)
conformal.jsonl;['photo', 'intersection_7'];Eventually (photo at intersection_7 and remain there);"finally ( ""intersection_7"" and ""photo"" and globally ""intersection_7"" )";F(intersection_7 & photo & Gintersection_7)
conformal.jsonl;['house_2', 'p_trash_can_2'];Go to house_2 to pickup trash_can_2;"finally ( ""house_2"" and ""p_trash_can_2"" )";F(house_2 & p_trash_can_2)
